what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.common.frameworks,1.1.404.v201103311600,"org.eclipse.jst.common.frameworks",1481807076969
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481807076998
started,bundle,org.eclipse.wst.dtd.core,1.1.402.v201109061850,"org.eclipse.wst.dtd.core",1481807077112
started,bundle,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.ui",1481807077115
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481807078864
activated,editor,org.eclipse.wst.wsdl.ui,1.2.306.v201106290347,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1481807079150
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481807082829
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481807084140
error,log,,,"Unhandled event loop exception",1481807086416
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807087228
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1481807091896
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1481807092778
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807093839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807095932
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807128801
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481807130469
activated,editor,org.eclipse.wst.wsdl.ui,1.2.306.v201106290347,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1481807130998
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481807139480
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1481807140045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807142172
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807142276
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1481807143739
started,bundle,org.eclipse.wst.jsdt.core,1.1.8.v201109150205,"org.eclipse.wst.jsdt.core",1481807143861
started,bundle,org.eclipse.wst.jsdt.ui,1.1.7.v201109150205,"org.eclipse.wst.jsdt.ui",1481807143905
closed,editor,org.eclipse.bpel.apache.ode.deploy.ui,0.8.0.201509221212,"org.eclipse.bpel.apache.ode.deploy.ui.editors.ODEDeployMultiPageEditor",1481807144256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807144411
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1481807144490
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1481807144490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807152825
opened,editor,org.eclipse.bpel.apache.ode.deploy.ui,0.8.0.201509221212,"org.eclipse.bpel.apache.ode.deploy.ui.editors.ODEDeployMultiPageEditor",1481807155669
activated,editor,org.eclipse.bpel.apache.ode.deploy.ui,0.8.0.201509221212,"org.eclipse.bpel.apache.ode.deploy.ui.editors.ODEDeployMultiPageEditor",1481807155682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807155873
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481807155879
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1481807155971
activated,editor,org.eclipse.bpel.apache.ode.deploy.ui,0.8.0.201509221212,"org.eclipse.bpel.apache.ode.deploy.ui.editors.ODEDeployMultiPageEditor",1481807157642
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807158887
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807161351
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807163047
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807168054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807175515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807179941
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807182450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807184400
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807186008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807187631
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807189248
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807192173
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481807196445
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481807199507
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481807199784
opened,view,org.eclipse.apache.ode.processManagement,1.0.0.201509221212,"org.eclipse.apache.ode.processManagement.view",1481807212241
activated,view,org.eclipse.apache.ode.processManagement,1.0.0.201509221212,"org.eclipse.apache.ode.processManagement.view",1481807213313
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481807215832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807218388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807225875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807226011
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1481807229118
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1481807229456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807230555
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481807242767
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481807242795
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481807244318
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481807246980
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481807258263
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481807262106
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481807264402
activated,view,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.simtech.auditingView",1481807274620
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807279319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807283893
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481807286108
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481807291349
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807294518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807297314
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481807298487
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481807299955
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807308892
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807309994
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481807310085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807320015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807320557
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481807320610
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481807320904
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481807324348
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807328991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807329398
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481807329447
activated,view,org.eclipse.apache.ode.processManagement,1.0.0.201509221212,"org.eclipse.apache.ode.processManagement.view",1481807340175
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807344694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807346456
executed,command,org.eclipse.apache.ode.processManagement,1.0.0.201509221212,"org.eclipse.apache.ode.processManagement.undeploy",1481807347656
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481807347699
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807360027
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1481807362730
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1481807363254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807364702
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481807432628
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807442035
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807443633
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481807443648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807443811
executed,command,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.stopActiveMQ",1481807444453
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807444576
executed,command,de.unistuttgart.iaas.eclipse.docker,1.0.0.201607141247,"de.unistuttgart.iaas.docker.stopContainer",1481807449808
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481807449914
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481807454540
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807456079
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807457122
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807457833
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807459404
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807463345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807487177
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807487222
executed,command,org.eclipse.apache.ode.processManagement,1.0.0.201509221212,"org.eclipse.apache.ode.processManagement.refresh",1481807489127
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807489251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807489291
executed,command,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.startActiveMQ",1481807492721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807492827
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807492864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807495329
executed,command,de.unistuttgart.iaas.eclipse.docker,1.0.0.201607141247,"de.unistuttgart.iaas.docker.runContainer",1481807495413
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807526969
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807666874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807676206
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1481807684715
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1481807685558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807696456
activated,view,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.simtech.auditingView",1481807715784
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807726261
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807732633
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807740210
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807767287
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807769334
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807787417
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807789300
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807807129
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807810547
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1481807814552
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1481807815124
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807816356
error,log,,,"Unhandled event loop exception",1481807816532
activated,editor,org.eclipse.wst.wsdl.ui,1.2.306.v201106290347,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1481807831498
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481807833599
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481807833902
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807852855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807860967
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807864557
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1481807867835
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1481807868199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807869296
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481807923219
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481807923740
activated,view,org.eclipse.apache.ode.processManagement,1.0.0.201509221212,"org.eclipse.apache.ode.processManagement.view",1481807930380
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807942069
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807943022
executed,command,org.eclipse.apache.ode.processManagement,1.0.0.201509221212,"org.eclipse.apache.ode.processManagement.undeploy",1481807944057
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807944505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1481807948860
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1481807960289
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807962025
error,log,,,"Unhandled event loop exception",1481807962165
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481807979305
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481807993792
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807998392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481807998743
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481807998802
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481807999184
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481808001293
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481808003357
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481808004085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481808005025
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481808005363
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481808005421
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481808031968
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481808060933
